GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "04000","Arizona",6,SAACARTSCOMP,240,"...","  Construction ","Thousands of dollars",257617,314628,299565,223145,103511,176352,185357,169383,138190,82418,83342,115144,173972,118276,241711,106871,66532,147826,134758,138219,149092,63249,142466
 "04000","Arizona",6,SAACARTSCOMP,250,"...","  Wholesale and transportation industries ","Thousands of dollars",145952,155476,154279,172777,223557,204291,209766,242936,182632,238613,292213,329250,362673,166506,161588,185665,230630,256401,281968,308451,290068,330446,328554
 "04000","Arizona",6,SAACARTSCOMP,260,"...","  Retail industries ","Thousands of dollars",337747,344508,363491,424417,540921,593173,642639,650371,623550,615194,726963,630002,488334,563700,573477,604347,576781,556838,562424,613454,722857,570921,632705
 "04000","Arizona",6,SAACARTSCOMP,300,"..."," All other industries 2/","Thousands of dollars",150115,153243,152963,160950,174127,186259,198594,195513,184329,168321,167956,160942,159852,168101,180473,188979,191985,202121,214002,222535,242688,271126,289112
 "05000","Arkansas",5,SAACARTSCOMP,1,"...","Total compensation ","Thousands of dollars",40420512,41697718,43527605,46108336,48525252,51098345,53625956,54776038,54271534,55255525,56889120,59186026,60514655,62554419,64674977,66183372,68590181,70977061,73882373,75952159,81891986,88273952,93363796
 "05000","Arkansas",5,SAACARTSCOMP,10,"...","Total ACPSA compensation ","Thousands of dollars",1154572,1177720,1201736,1235615,1264133,1261393,1511915,1333563,1311725,1330023,1387553,1389074,1417626,1495101,1476301,1514766,1611160,1625292,1698128,1762662,1729385,1852030,2019270
 "05000","Arkansas",5,SAACARTSCOMP,100,"..."," Core arts and cultural production ","Thousands of dollars",118213,125372,137499,141395,151256,164980,181777,182922,186942,184165,199009,213388,211006,229275,237956,258307,277142,293530,309685,322259,339440,412211,447822
 "05000","Arkansas",5,SAACARTSCOMP,111,"...","  Performing arts companies ","Thousands of dollars",9645,8946,(D),(D),9744,(D),7572,(D),(D),9287,(D),9339,8293,9676,(D),10740,11193,(D),(D),(D),(D),(D),(D)
 "05000","Arkansas",5,SAACARTSCOMP,112,"...","  Promoters of performing arts and similar events ","Thousands of dollars",5056,8101,8205,7646,8891,14616,13491,13458,13441,10269,10145,11433,11215,12244,12478,15743,16754,19475,18840,13276,16115,37709,52297
 "05000","Arkansas",5,SAACARTSCOMP,113,"...","  Agents/managers for artists ","Thousands of dollars",347,353,368,417,398,456,507,895,874,797,1619,1381,1272,1523,1154,995,950,810,614,727,1295,1819,2036
 "05000","Arkansas",5,SAACARTSCOMP,114,"...","  Independent artists, writers, and performers ","Thousands of dollars",3589,4368,4785,4366,5365,5473,8749,10160,12136,4613,10132,3052,2875,2649,2607,2402,3205,4043,3799,4202,3955,6146,6710
 "05000","Arkansas",5,SAACARTSCOMP,120,"...","  Museums ","Thousands of dollars",1916,2640,2363,2324,2785,3380,3861,4497,6068,6460,8199,13376,16195,17763,17606,20446,22020,23764,26726,40071,31380,30576,35784
 "05000","Arkansas",5,SAACARTSCOMP,131,"...","  Advertising ","Thousands of dollars",19637,20008,21498,22739,24764,(D),(D),31010,28570,31500,35025,50800,58459,64621,73460,(D),(D),101447,105509,106172,115529,133559,136525
 "05000","Arkansas",5,SAACARTSCOMP,132,"...","  Architectural services ","Thousands of dollars",40025,38828,48859,51105,58642,63786,75432,73423,76254,76881,75874,61494,60279,59123,60839,66704,72696,75286,81356,83035,89037,100144,103374
 "05000","Arkansas",5,SAACARTSCOMP,133,"...","  Landscape architectural services ","Thousands of dollars",2606,2635,2489,2746,3150,3100,3029,2958,2730,2422,2385,4230,3362,4177,3935,4462,5407,5840,5664,6955,7062,7408,8869
 "05000","Arkansas",5,SAACARTSCOMP,134,"...","  Interior design services ","Thousands of dollars",2127,2222,2451,3093,3395,3185,4170,2911,2302,4720,7014,3858,2195,3356,4060,3785,4005,5763,5833,5005,6629,9478,9942
 "05000","Arkansas",5,SAACARTSCOMP,135,"...","  Industrial design services ","Thousands of dollars",1158,1237,1247,1710,2425,3156,3453,3829,3295,3487,4745,8164,7095,3969,2655,2847,4038,3402,3744,4390,6340,8800,12569
 "05000","Arkansas",5,SAACARTSCOMP,136,"...","  Graphic design services ","Thousands of dollars",4039,4184,4112,4270,4567,5395,6697,7132,6354,6601,7709,12523,9637,14236,13227,10830,10124,9762,10780,10669,12959,17377,19239
 "05000","Arkansas",5,SAACARTSCOMP,137,"...","  Computer systems design ","Thousands of dollars",(D),(D),946,947,1267,1513,2154,2540,(D),3238,3824,(D),(D),(D),5498,6539,4080,4398,4508,5090,4939,7530,8763
 "05000","Arkansas",5,SAACARTSCOMP,138,"...","  Photography and photofinishing services ","Thousands of dollars",19427,(D),(D),(D),17091,15641,12459,10294,10278,9519,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "05000","Arkansas",5,SAACARTSCOMP,139,"...","  All other design services ","Thousands of dollars",507,1017,1111,1148,388,325,424,641,800,1000,870,3380,2806,3820,4013,3911,4086,1007,1535,1889,2244,2210,2061
 "05000","Arkansas",5,SAACARTSCOMP,140,"...","  Fine arts education ","Thousands of dollars",(D),(D),2084,2468,2682,2809,(D),(D),4231,4576,4504,4774,5278,6189,6410,6318,7261,8248,8901,7992,10061,13563,15214
 "05000","Arkansas",5,SAACARTSCOMP,150,"...","  Education services ","Thousands of dollars",5420,7467,8184,6868,5701,6437,7166,7706,7997,8796,9451,10423,10473,10753,9844,9656,9049,9485,11064,12038,11744,12180,9383
 "05000","Arkansas",5,SAACARTSCOMP,200,"..."," Supporting arts and cultural production ","Thousands of dollars",970422,984338,996946,1025111,1041610,1023898,1253777,1073954,1049746,1076136,1119280,1109491,1141724,1198105,1166541,1182603,1260061,1255614,1309470,1359988,1303754,1344849,1470619
 "05000","Arkansas",5,SAACARTSCOMP,211,"...","  Rental and leasing ","Thousands of dollars",8404,10471,8084,8531,8588,9719,9662,9553,8693,7769,6166,6263,5958,5340,4728,4135,4555,4487,4054,3638,3839,4605,4873
 "05000","Arkansas",5,SAACARTSCOMP,212,"...","  Grantmaking and giving services ","Thousands of dollars",874,944,1075,1151,1302,1626,1768,1856,1990,2007,2475,2079,1848,1691,1847,1460,1340,1453,1637,1409,1799,2036,2138
 "05000","Arkansas",5,SAACARTSCOMP,213,"...","  Unions ","Thousands of dollars",2878,2604,2940,2944,3137,3759,3392,3465,3660,3623,3956,4354,3022,2666,2505,2339,2200,2139,2034,2205,2364,2396,2691
 "05000","Arkansas",5,SAACARTSCOMP,214,"...","  Government ","Thousands of dollars",454149,470250,473584,473551,474125,493802,507913,527125,533500,544734,557233,552028,585436,609899,610188,614904,635869,688821,715329,730050,727007,755544,795989
 "05000","Arkansas",5,SAACARTSCOMP,215,"...","  Other support services ","Thousands of dollars",206,158,326,378,357,333,350,319,237,232,171,188,206,215,239,264,554,584,583,305,257,296,(D)
 "05000","Arkansas",5,SAACARTSCOMP,221,"...","  Publishing ","Thousands of dollars",97303,93972,104694,106010,105261,105903,109931,106962,99931,91532,90861,88125,86346,(D),(D),61248,(D),53784,(D),(D),38102,39375,42128
 "05000","Arkansas",5,SAACARTSCOMP,222,"...","  Motion pictures ","Thousands of dollars",19068,20451,22447,23433,23102,25935,26746,26636,27925,27541,30857,28666,27595,25734,25825,25378,28660,30908,36164,22297,28513,40127,43076
 "05000","Arkansas",5,SAACARTSCOMP,223,"...","  Sound recording ","Thousands of dollars",1588,1126,997,1150,1130,1549,1505,2784,2564,2618,2832,2224,2083,2072,2090,1740,1337,968,1294,1682,(D),(D),2297
 "05000","Arkansas",5,SAACARTSCOMP,224,"...","  Broadcasting ","Thousands of dollars",(D),(D),(D),(D),(D),(D),318968,(D),165169,173527,(D),185548,183243,(D),197608,199037,232241,154971,153499,155083,157855,130427,131006
 "05000","Arkansas",5,SAACARTSCOMP,225,"...","  Other information services ","Thousands of dollars",15884,(D),15425,(D),(D),13272,8907,(D),10990,10599,11393,10763,(D),(D),13132,(D),(D),16055,(D),(D),(D),29173,31078
 "05000","Arkansas",5,SAACARTSCOMP,231,"...","  Jewelry and silverware manufacturing ","Thousands of dollars",321,195,(D),1170,1272,1198,(D),920,175,81,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),481,(D),(D)
 "05000","Arkansas",5,SAACARTSCOMP,232,"...","  Printed goods manufacturing ","Thousands of dollars",30707,26845,27135,30949,(D),(D),(D),(D),37501,37499,36881,33072,27606,27059,33366,34787,31300,30674,29231,23928,23337,24181,24985
 "05000","Arkansas",5,SAACARTSCOMP,233,"...","  Musical instruments manufacturing ","Thousands of dollars",6707,5320,3607,4084,3375,4609,4408,2862,1467,1256,1365,1288,1164,1132,1102,1243,1219,1082,869,906,848,658,783
 "05000","Arkansas",5,SAACARTSCOMP,234,"...","  Custom architectural woodwork and metalwork manufacturing ","Thousands of dollars",8613,11273,9760,(D),(D),7734,9801,10092,5877,(D),7824,(D),(D),(D),(D),(D),(D),(D),(D),11552,11438,13935,13490
 "05000","Arkansas",5,SAACARTSCOMP,236,"...","  Other goods manufacturing ","Thousands of dollars",13263,12367,11341,11433,11634,12124,16037,12402,10161,10347,10778,9956,9166,10296,11833,11294,15743,14935,16175,19012,19055,18436,17483
 "05000","Arkansas",5,SAACARTSCOMP,240,"...","  Construction ","Thousands of dollars",44617,33737,21757,23026,24033,18340,40742,21684,14768,19552,16173,22804,27818,47886,23268,29418,43499,57189,84380,132206,37978,10589,62755
 "05000","Arkansas",5,SAACARTSCOMP,250,"...","  Wholesale and transportation industries ","Thousands of dollars",(D),(D),(D),62638,62075,64635,75348,63454,54789,65324,72364,65070,70089,65001,73669,82594,99272,108142,106036,115843,122433,135125,145183
 "05000","Arkansas",5,SAACARTSCOMP,260,"...","  Retail industries ","Thousands of dollars",67498,70272,73047,72318,69293,71824,75360,71862,70350,(D),90493,87437,87099,87986,86106,87243,81346,77320,76669,81448,99345,134887,149937
 "05000","Arkansas",5,SAACARTSCOMP,300,"..."," All other industries 2/","Thousands of dollars",65937,68010,67291,69109,71267,72514,76361,76687,75037,69722,69263,66195,64896,67721,71803,73856,73956,76148,78973,80415,86191,94970,100829
 "06000","California",8,SAACARTSCOMP,1,"...","Total compensation ","Thousands of dollars",786814500,793828903,827260872,881987517,927318326,980673565,1030124237,1042095519,989378143,1009132323,1057734944,1114750723,1161932826,1229730311,1318191675,1378190464,1460797180,1540839811,1624319866,1675684181,1852199228,1929414603,2013544230
 "06000","California",8,SAACARTSCOMP,10,"...","Total ACPSA compensation ","Thousands of dollars",48071607,47201195,48898851,51130680,50990329,53440742,60099398,61359139,58060784,60407246,64960251,68891304,78863986,83322423,90029734,93613477,103255491,109817435,114400781,118697522,140491968,134875543,136233148
 "06000","California",8,SAACARTSCOMP,100,"..."," Core arts and cultural production ","Thousands of dollars",10655422,10779247,12130264,12478955,12656798,13897864,14692416,15214534,14003210,14092120,14973363,16280169,16131329,17443823,18252112,18871510,19430751,20781687,22301544,22852040,23333663,27176729,26426628
 "06000","California",8,SAACARTSCOMP,111,"...","  Performing arts companies ","Thousands of dollars",1010333,763503,1048827,1246506,1262236,1158909,1095880,1189295,1016973,999098,1124732,1117940,1134741,1094493,1183146,1467559,1531213,1559941,1691844,1380560,1162815,1409057,1852741
 "06000","California",8,SAACARTSCOMP,112,"...","  Promoters of performing arts and similar events ","Thousands of dollars",162463,282845,290086,239847,256140,302444,285526,276074,275795,262695,242219,286673,414643,524888,533650,607291,739279,981543,1056946,959326,838097,1869463,1994034
 "06000","California",8,SAACARTSCOMP,113,"...","  Agents/managers for artists ","Thousands of dollars",429332,437809,465524,511843,503793,519214,550868,612487,617897,622125,696439,670154,705980,787109,855646,906992,880313,1042811,1037975,990748,1150397,1412985,1291653
 "06000","California",8,SAACARTSCOMP,114,"...","  Independent artists, writers, and performers ","Thousands of dollars",3994637,4330333,5153649,5225350,4892526,5456982,5686334,6016302,5789497,5932747,5999899,6084081,5861214,5666310,5836155,5466815,5492558,5762110,6623281,7529284,7509169,8737770,7310257
 "06000","California",8,SAACARTSCOMP,120,"...","  Museums ","Thousands of dollars",233627,318779,295822,295769,332784,378502,430328,457045,486910,460579,479671,643074,736595,804713,752336,867846,915452,969239,1000914,1194820,902513,926756,1148190
 "06000","California",8,SAACARTSCOMP,131,"...","  Advertising ","Thousands of dollars",1090494,1020834,1080094,1064526,1161252,1267107,1371555,1479201,1376791,1438927,1727769,1970140,2064350,2228398,2407661,2726664,3051625,3062072,3077450,2916134,3148037,3531068,3479880
 "06000","California",8,SAACARTSCOMP,132,"...","  Architectural services ","Thousands of dollars",1385221,1308567,1412204,1462481,1654799,1894256,2132037,2018953,1576017,1457912,1552853,1619766,1728364,1906844,2077407,2238061,2352850,2541782,2720461,2782862,2883689,3016796,2926362
 "06000","California",8,SAACARTSCOMP,133,"...","  Landscape architectural services ","Thousands of dollars",322696,321065,340664,328576,369890,429787,460725,456859,362710,327871,339160,362380,402346,420957,425833,491744,490052,533180,581969,610703,616726,649204,657375
 "06000","California",8,SAACARTSCOMP,134,"...","  Interior design services ","Thousands of dollars",188864,179750,206031,224052,250316,311720,356569,323088,242025,218102,232507,391047,312361,472549,533614,569961,584132,684129,681562,634700,735836,893809,876312
 "06000","California",8,SAACARTSCOMP,135,"...","  Industrial design services ","Thousands of dollars",156466,147939,145339,165011,164902,164186,173653,187674,145197,137903,165810,217504,188621,252118,217607,221548,303096,319320,397192,566105,857034,467921,467811
 "06000","California",8,SAACARTSCOMP,136,"...","  Graphic design services ","Thousands of dollars",581133,535398,539577,542215,563257,678953,705768,689330,554606,571972,615488,933843,661520,972294,1019755,1007346,974597,986039,1001014,995462,1080265,1284141,1333710
 "06000","California",8,SAACARTSCOMP,137,"...","  Computer systems design ","Thousands of dollars",233161,185279,193476,213776,246665,278649,316289,339061,308594,353848,399665,471362,528695,598922,652943,680920,515559,553991,603224,624426,644967,839410,887527
 "06000","California",8,SAACARTSCOMP,138,"...","  Photography and photofinishing services ","Thousands of dollars",534926,539184,489540,430184,406901,393335,408598,389618,368663,392197,441046,531886,477626,633325,611173,600084,563013,617000,591089,471281,492185,535198,503165
 "06000","California",8,SAACARTSCOMP,139,"...","  All other design services ","Thousands of dollars",48458,59511,72141,94266,113620,124422,143568,129294,131783,118842,145887,198559,154757,189415,198499,183112,195932,235119,242432,222695,275832,386016,389013
 "06000","California",8,SAACARTSCOMP,140,"...","  Fine arts education ","Thousands of dollars",160007,176579,193051,221945,242955,257575,272872,303719,341145,362410,378047,333924,320796,358120,350032,383861,448366,544768,583815,508410,585026,817643,892225
 "06000","California",8,SAACARTSCOMP,150,"...","  Education services ","Thousands of dollars",123602,171872,204239,212609,234762,281824,301846,346533,408606,434893,432170,447836,438721,533369,596656,451706,392714,388643,410377,464523,451075,399492,416373
 "06000","California",8,SAACARTSCOMP,200,"..."," Supporting arts and cultural production ","Thousands of dollars",36209355,35213329,35571728,37413044,37041689,38216365,44022806,44786018,42777123,45118565,48780543,51442333,61591410,64665462,70450911,73355347,82419935,87571068,90560806,94273252,115428228,105845225,107866770
 "06000","California",8,SAACARTSCOMP,211,"...","  Rental and leasing ","Thousands of dollars",280926,337253,250699,241128,231129,293720,290773,246206,223450,196090,187796,216923,220944,220219,243828,220207,239586,243068,252906,195148,215031,262525,272520
 "06000","California",8,SAACARTSCOMP,212,"...","  Grantmaking and giving services ","Thousands of dollars",71508,80181,86398,80185,83782,98524,118057,114287,120213,112308,133112,137439,138098,128469,131200,108547,99514,108486,120361,99054,125178,140439,150563
 "06000","California",8,SAACARTSCOMP,213,"...","  Unions ","Thousands of dollars",121411,108045,116408,128228,98797,109618,100155,114045,126041,127522,141208,159326,110519,100687,95148,86810,78506,81452,80040,81948,86072,86592,99807
 "06000","California",8,SAACARTSCOMP,214,"...","  Government ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),7868204,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),11027679,12466467
 "06000","California",8,SAACARTSCOMP,215,"...","  Other support services ","Thousands of dollars",36367,30166,25098,28860,30921,31863,34886,29758,22511,22700,17859,17501,19915,20580,23431,25502,57336,60526,65303,43953,42426,197155,256731
 "06000","California",8,SAACARTSCOMP,221,"...","  Publishing ","Thousands of dollars",4726335,4197312,4355228,4404480,4334144,4591538,4995095,4824893,4503983,4717755,5055595,5201333,5371767,5753401,6959854,6813733,7831965,8783662,9627110,10297346,12284122,10015331,11166238
 "06000","California",8,SAACARTSCOMP,222,"...","  Motion pictures ","Thousands of dollars",11941387,12059018,12498130,13953448,13832644,14043068,14366879,14349726,14023522,14780553,15069381,15549603,14724629,15980985,17175019,18031230,18436381,18735681,19535879,17088147,21901166,22786756,18753053
 "06000","California",8,SAACARTSCOMP,223,"...","  Sound recording ","Thousands of dollars",643251,523039,465057,519262,425700,438635,505664,661117,627366,610690,633071,547288,428393,467667,490044,434187,425545,530021,602316,644787,737628,974197,879284
 "06000","California",8,SAACARTSCOMP,224,"...","  Broadcasting ","Thousands of dollars",1986860,1992866,2115059,2421981,2523194,2646548,3427850,3599406,3650964,3898361,4127381,4689353,5753559,5961335,5869181,6020091,6201673,6214504,6058976,5893079,6303315,9317073,11331663
 "06000","California",8,SAACARTSCOMP,225,"...","  Other information services ","Thousands of dollars",1332725,750368,747594,733222,900308,1049714,4510893,4743547,4910488,5611438,7421877,9030052,18063810,18620603,20983606,23028365,28823073,32618261,33803384,39648360,51499642,39371247,40889568
 "06000","California",8,SAACARTSCOMP,231,"...","  Jewelry and silverware manufacturing ","Thousands of dollars",198996,146049,170338,191703,223094,222090,191613,300612,162911,112656,105029,105513,130914,149054,178145,191416,154031,154806,168579,138383,144938,186670,237324
 "06000","California",8,SAACARTSCOMP,232,"...","  Printed goods manufacturing ","Thousands of dollars",630376,506903,470513,528495,523337,548312,639726,625719,503344,457348,422949,415554,421816,423033,414103,407614,393708,383821,365904,308059,307061,324365,316349
 "06000","California",8,SAACARTSCOMP,233,"...","  Musical instruments manufacturing ","Thousands of dollars",126404,129261,134501,122131,133818,163594,165873,144642,140284,150471,145798,174254,159633,152789,161064,185634,218602,218968,233600,247417,294082,314110,350543
 "06000","California",8,SAACARTSCOMP,234,"...","  Custom architectural woodwork and metalwork manufacturing ","Thousands of dollars",127158,170009,152652,140693,141534,144825,205241,231084,170033,148132,155059,180524,199621,208909,254081,262247,280311,285444,271750,270541,267733,302537,313169
 "06000","California",8,SAACARTSCOMP,236,"...","  Other goods manufacturing ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),122588,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
